,productId,title,userId,score,category
220111,B0002IQF7M,Live Like You Were Dying,A2BRSYSJO4L7VV,4.0,Music| Country| Pop
220273,B000GIWGS0,Out of Many One,A1OC3D2LGBFDJ4,5.0,Music| Jazz| R&B| World Music
220281,B00000DCZD,The English Patient And Other Arthouse Classics,A7Y6AVS576M03,3.0,Music| Dance & Electronic| Pop| Soundtracks
220284,B00008G0RY,Smooth Operator [Vinyl],A1W16J9R4DOBEC,4.0,Music| Rap & Hip-Hop
220285,B002GYS2JY,Jack Bruce & Robin Trower: Seven Moons Live (2009),A2R1GFS6P1PC18,4.0,Movies & TV| TV|Music| Rock
220302,B000CAH0ME,Kitchen Swing,A1IWWRZJOXOSYP,2.0,Music| Blues| Jazz
220309,B000FQJPAU,Three,A2X7NBUETXC19E,3.0,Music| Hard Rock & Metal| Pop| Rock
220311,B00008G0SJ,I Get the Job Done [Vinyl],A9Q28YTLYREO7,4.0,Music| Rap & Hip-Hop
220317,B000GIWGTO,Dead FM,A235NA61RC6YC1,4.0,Music| Alternative Rock| Pop| Rock
220324,B000026EM0,Mo Better Blues,AWG2O9C42XW5G,5.0,Music| Jazz| Miscellaneous| Pop| Rock| Soundtracks
220351,B000009IX1,Horowitz The Poet,AEV640MKB3I9J,4.0,Music| Classical
220366,B0001977JC,The King of Crunk & BME Recordings Present: Lil Scrappy,AEXZ3MLJ16BQM,4.0,Music| Pop| Rap & Hip-Hop
220402,B00008G0S3,Sugar Daddy [Vinyl],A3U9LS9R0B8ZON,4.0,Music| Dance & Electronic| Pop
220404,B000059QCW,Higher Ground,A1VYFBHW6OHA59,5.0,Music| Pop| World Music
220408,B00008G0SP,"Ouija Board, Ouija Board [Vinyl]",A140CE1JEBW4IS,5.0,Music| Alternative Rock
220423,B000059QCV,Higher Ground [Vinyl],A1VYFBHW6OHA59,5.0,Music| Pop| World Music
220426,B00008G0SQ,"Ouija Board, Ouija Bo",A140CE1JEBW4IS,5.0,Music| Alternative Rock
220430,B000009IX2,Opera Transcriptions,A3GRVGD58ZUXD0,4.0,Music| Classical
220434,B000MVTKXA,Sant Kee Chaal,A360Q36SWHQ7E9,5.0,Music| Miscellaneous| New Age
220479,B00008G0SN,I'll Be Good to You [Vinyl],A3IM5IGE0JCLHO,4.0,Music| Jazz| Pop
220499,B00004TV4X,Swing Set,A1UH3S1GVFSMFH,3.0,Music| Alternative Rock| Folk| Pop| Rock
220505,B000059QC2,Talkin Verve,A1QUM3UV5TEN60,5.0,Music| Broadway & Vocalists| Jazz| Pop
220531,B00008G0SV,Time Waits for No One [Vinyl],AB2AQMK9PCWWX,5.0,Music| Country| R&B
220541,B00008G0S8,Personal Jesus,AU2MZBMCS5AJZ,4.0,Music| Alternative Rock| Dance & Electronic| Pop| Rock
220548,B000HXE2CW,In World (Mlps),A3SUG1O5YSG659,5.0,Music| Jazz| Pop| Rock
220552,B00004TV4Y,Crossfaderz,ADCFUY7WTZA6A,4.0,Music| Dance & Electronic| Pop| Rap & Hip-Hop
220559,B000059QC3,Talkin Verve,AV27XCD34D7VI,4.0,Music| Jazz| Pop
220601,B000I5YCH4,Lynne Arriale Trio Live,A1ANRKHR4QWXJU,5.0,Music| Jazz| Pop
220606,B000M345AQ,Make Another World,A1D2C0WDCSHUWZ,4.0,Music| Alternative Rock| Classic Rock| Pop| Rock| World Music
220609,B0002XNCOQ,Hootin' 'n Tootin',AQLKBEVHUQ0JK,5.0,Music| Blues
220614,B0009A40DY,Too Blue,A22PLUFHYLF0DD,5.0,Music| Country| Folk| Pop
220621,B00008G0S7,Personal Jesus / Dangerous [Vinyl],AU2MZBMCS5AJZ,4.0,Music| Alternative Rock| Dance & Electronic| Pop| Rock
220628,B00008G0SX,Roam [Vinyl],A2INX8B6VXUVW6,4.0,Music| Alternative Rock| Pop
220634,B00008G0ST,Blue Savannah [Vinyl],A3KSXE97TK99B7,5.0,Music| Alternative Rock| Dance & Electronic| Pop
220642,B000026EMA,Schwarze Augen,A3DDSAGWD0UN9H,5.0,Music| Classical| Folk| Pop| World Music
220657,B00004TV4W,Middle Finger U,A2L7SP2QIU0BOH,3.0,Music| Rap & Hip-Hop
220673,B000059QC1,Freddie Ravel,A16CZRQL23NOIW,5.0,Music| Jazz| Latin Music| Pop
220680,B00004TV48,Return,A12OQ4GJOVBK76,5.0,Music| Alternative Rock| Pop| Rock
220690,B000B9EXZI,Marschner: Der Vampyr,A1F89OE7BAM7EL,4.0,Music| Classical| Miscellaneous
220699,B0006U8DLM,Drop Out With The Barracudas,A21AMFQK5SGWTC,5.0,Music| Alternative Rock| Classic Rock| Pop| Rock
220702,B000EBGFOA,Entrancing Music,A9MAUO67ABVOB,5.0,Music| Broadway & Vocalists| Classic Rock| Classical| Pop| Rock
220710,B0001Z65EY,Miguel Llobet: Guitar Music,A30JFEZEVKQ7ZN,5.0,Music| Classical
220720,B00006K0JL,Live & Unreleased,A1F18I5W4XZKB7,3.0,Music| Jazz
220742,B000FQJPB4,Center Songs,A34CXLS24ETLMO,4.0,Music| Jazz| Pop
220743,B0001977K6,After We Go,A15AFDBL95DA5V,4.0,Music| Alternative Rock| Pop| Rock
220779,B000059QDY,Oklahoma!,AYA6ZPNJ7UQMH,4.0,Music| Pop| Rock
220781,B000EBGFOU,Centenary Tribute: Songs From 1930-1953,A9MAUO67ABVOB,5.0,Music| Broadway & Vocalists| Jazz| Miscellaneous| Pop| Rock| World Music
220784,B00008G0TJ,Welcome to the Real World / Hey Mr. Jones,AFPD8B050ILB4,5.0,Music| Dance & Electronic| Pop
220799,B00004TV51,Isle of Q,A1BJJVV2B5VLUQ,4.0,Music| Alternative Rock| Hard Rock & Metal| Pop| Rock
220824,B000027A9X,Day the Finger Pickers Took Over the World,A3FVAWZNKW9GX,5.0,Music| Country| Rock
220854,B000059QDX,A Week Away,A2GI5BUHLZMCYK,4.0,Music| Alternative Rock| Pop
220856,B00004TV5E,A Portrait of Otto Klemperer,AMQ37QNEIZCGS,4.0,Music| Classical
220859,B000ALZI38,B.B. King & Friends: A Night of Blistering Blues,A2E1EFNIZL2FVA,5.0,Movies & TV| TV|Music| Blues| Pop
220866,B00008G0TP,Star [Vinyl],AEMPJD9G9CS1W,4.0,Music| Alternative Rock| Dance & Electronic| Pop
220938,B000FQJPBY,Best Of: Essential Original Masters - 25 Bluegrass,A22PLUFHYLF0DD,5.0,Music| Country| Pop
220943,B00008G0TD,Don't Wanna Fall in Love [Vinyl],A31U2QT7SAL7K,5.0,Music| Dance & Electronic| Pop
220950,B00006K0JO,Blue Billie,AUXIHD1MB68C1,4.0,Music| Blues| Broadway & Vocalists| Jazz| Pop
220951,B0002XNCPU,Cliff Craft,A1QZS6NVZ85F72,4.0,Music| Jazz
220960,B000059QDZ,Time Trap Technik,A3QS1EPDZTLPWS,3.0,Music| Dance & Electronic| Pop
220961,B0002XNCPA,Magnificent Thad Jones,A17ZLPBIOB6GB8,5.0,Music| Jazz
220965,B00008G0TI,Welcome to the Real World [Vinyl],AFPD8B050ILB4,5.0,Music| Dance & Electronic| Pop
220968,B000AV6PVM,Karaoke Super Pop Pak - Sweet Georgia Brown - 5 Disc Set - 85 Songs,A31KGKDIZH1GH8,5.0,Music| Miscellaneous
220971,B000027A9E,Very Best of,AOYG55WW7V47K,4.0,Music| Classic Rock| Hard Rock & Metal| Jazz| Pop| Rock
220988,B000HBK1MY,Infinity (Mlps),A2IK9YLARCZ9YG,5.0,Music| Classic Rock| Hard Rock & Metal| Pop| Rock
221069,B0000CFYIZ,Punkryonics,A2WQY1B8ZS7QRZ,3.0,Music| Alternative Rock| Pop| Rock
221077,B000027A9I,E. 1999 Eternal,A3C6ZCBUNXUT7V,5.0,Music| R&B| Rap & Hip-Hop| Rock
221329,B0001Z65EE,Grieg: Piano Concerto,AYOPOFV2QKC31,3.0,Music| Classical| Dance & Electronic
221335,B000FHBO4E,Ram,A59H9BL8L9Y4Z,5.0,Music| Classic Rock| Rock
221693,B00005EG2E,Supernatural,A18JZ5UR561MQE,1.0,Music| Classic Rock| Pop| Rock
222779,B00008G0T5,Enjoy the Silence,A26P4DOSR9Q7KY,5.0,Music| Alternative Rock| Dance & Electronic| Pop| Rock
222809,B000NDI3EY,Separation Sunday,A35DUMUE3CLFZ9,4.0,Music| Alternative Rock| Rock
222846,B00023GL3U,We Didn't Say That,A3C9ZUZE9OLEEM,4.0,Music| Dance & Electronic
222865,B00008BX1D,Blackout,A3MA46D95J3C7G,1.0,Music| Alternative Rock| Hard Rock & Metal| Pop| Rap & Hip-Hop| Rock
222904,B0007NFLT0,Stamm: Soph Project Live at Birdland,A1V96UFJQ8HRNK,5.0,Music| Jazz| Pop
222905,B0009AJK48,Everest Years (Exp) (Dig),A1UY4ZRTPBZAMK,5.0,Music| Jazz| Pop
222909,B00008G0TW,World in Motion [Vinyl],AVT9Q9PTUCDMR,2.0,Music| Alternative Rock| Dance & Electronic| Pop
222914,B0001LJB2Q,Ala.Cali.Tucky,A33D1LPCYUANWE,5.0,Music| Alternative Rock| Folk| Pop| Rock
222921,B00004TV5Z,Peoples Guide to Opera I,A3VLAZEPO9UJEA,3.0,Music| Classical
222922,B00006K0JQ,Musical Romance,A3ULZ8Y0EQNYK9,5.0,Music| Jazz| Pop
222933,B000059QDP,Airpop: An Apricot Records Compilation,A1JJP6UO6OQAZ3,4.0,Music| Rock
222961,B00008BX1G,Joyride,A30LLG1FVDT2EK,5.0,Music| Alternative Rock| Pop| Rock
222978,B000HEZ31U,Cafe Lounge Royal Caramel Tea,A1XI5UAJE5Z6KN,4.0,Music| Dance & Electronic
223015,B00008G0TT,Hanky Panky [Vinyl],A2INX8B6VXUVW6,4.0,Music| Dance & Electronic| Pop
223024,B00008G0TL,We're All in the Same Gang,A2INX8B6VXUVW6,4.0,Music| R&B| Rap & Hip-Hop
223027,B00004SZJZ,Love & Energy,AWG2O9C42XW5G,5.0,Music| Dance & Electronic| Pop
223044,B0009A40E8,Little Bird,A22PLUFHYLF0DD,5.0,Music| Country| Folk| Pop
223050,B00008BX1F,Rules of Travel,A26UD81P1XHS4O,4.0,Music| Country| Folk| Pop| Rock
223097,B00008G0TU,Hanky Panky,A2INX8B6VXUVW6,4.0,Music| Dance & Electronic| Pop
223106,B00067GLKA,Graveyard Mountain Home,AURX0OA5H0NVX,4.0,Music| Hard Rock & Metal| Pop| Rock
223126,B00067GLL4,Xes Haereticum,A27Z9FV4D0EYHT,5.0,Music| Hard Rock & Metal| Rock
223137,B00008G0UL,Doin' Our Own Dang [Vinyl],A1W16J9R4DOBEC,4.0,Music| Dance & Electronic| R&B| Rap & Hip-Hop
223142,B0000DBDJQ,Scars & Wounds,A2Q5K1G3S8RLWX,5.0,Music| Classic Rock| Hard Rock & Metal| Pop| Rock
223156,B00008G0UA,Jerk Out,A2INX8B6VXUVW6,4.0,Music| Dance & Electronic| R&B
223168,B0002XNCQE,98 Live-Meltdown,A1PXIYXGBDMRX6,5.0,Music| Hard Rock & Metal| World Music
223219,B000HBK1N8,Evolution (Mlps),A1EYSN1T55SV7U,5.0,Music| Classic Rock| Hard Rock & Metal| Pop| Rock
223250,B000009IZC,Piano Sonata Op 13: Pathetique; Op 21: Moonlight,AFZJNYR931ZCN,5.0,Music| Classical
223254,B0009AJK5M,Based on a True Story,A23XEF9NW6PUIK,1.0,Music| Alternative Rock| Pop| Rock
223348,B00008G0UB,Dick Tracy [Vinyl],A2INX8B6VXUVW6,4.0,Music| Rap & Hip-Hop
223352,B0000AZRO0,Crimson II (Dig),AK8B26S9ATCN7,5.0,Music| Hard Rock & Metal| Pop| Rock
223366,B00008G0U9,Jerk Out [Vinyl],A2INX8B6VXUVW6,4.0,Music| R&B
223374,B000H5TYB4,Crush,A1LDIMQISH07WK,3.0,Music| Classic Rock| Hard Rock & Metal| Pop| Rock
223656,B000009IZ7,Music for 2 Guitars / Duett Konzertant,A3DLT6E1SFQ9LN,5.0,Music| Classical
223663,B0001977L0,Music for the Massive,A15AFDBL95DA5V,2.0,Music| Hard Rock & Metal| Pop| Rock
223695,B00006K0KQ,Past Times With Good Company,A1G2T0T5COZOC0,4.0,Music| Classic Rock| Hard Rock & Metal| Pop| Rock
223714,B000H69TQI,"Beethoven: Complete Symphonies, Vol. II",A24B1HPOUB5RVY,5.0,Music| Classical
223719,B00004XYWY,Templates [Vinyl],A3LPD7NTGFH7V4,4.0,Music| Dance & Electronic| Pop
223728,B0009AJK5W,Cafe De La Noche (Dig),AO4A961ZKHJPL,5.0,Music| Dance & Electronic| Pop
223734,B000009IZA,Suite Evocatrice,A2FWJ8NJKWJIKP,5.0,Music| Classical
223735,B00004YUB9,When the Clown's Work is Over,A35BX06Z44B8S0,5.0,Music| Alternative Rock| Country| Pop| Rock
223784,B00008G0U3,Theives in the Templ,A2INX8B6VXUVW6,4.0,Music| Dance & Electronic| Pop| R&B| Rock
223790,B000009IZR,"Schumann: Symphonien Nr. 2 & 3 "" Rheinische""",A518S7KT78N51,4.0,Music| Classical
223794,B000GIWGVW,Blues in the Night,A1KGNXKJ9BWK9,5.0,Music| Broadway & Vocalists| Jazz| Pop
223814,B000P2A4MW,Cryland,A3VZVYWCTGIEV0,4.0,Music| Rock
223815,B00004YUBI,Deep Pool,A1IU7S4HCK1XK0,4.0,Music| Classical| New Age| World Music
223821,B00008G0UP,World in My Eyes,A2L057BZMTZM81,5.0,Music| Alternative Rock| Dance & Electronic| Pop| Rock
223833,B000H5TYBE,Bounce,A2ZF1WW0Z0ZXQD,3.0,Music| Classic Rock| Hard Rock & Metal| Pop| Rock
224502,B0001Z65F8,Havergal Brian: Symphony No. 1 'The Gothic',A31C4P50CH9ET4,5.0,Music| Classical
224506,B00008G0U2,Try Me [Vinyl],A1CGLIDN7E5MK8,5.0,Music| R&B
224512,B0009AJK52,Under Western Skies,A8EDTKSPOMRWK,5.0,Music| Country| Pop
224520,B000LXXS5K,Concert for the People of Kampuchea,A16XRPF40679KG,5.0,Music| Classic Rock| Rock
224523,B0000AZROX,Plays Jaki Byard (Hybr),A3RTYOZTWQKJZY,4.0,Music| Jazz| Pop
224543,B00004SZKH,U. S. Military Band Sampler,A2BIAR1V0PWO27,1.0,Music| Classical| Jazz| Rock
224544,B0007VJ58K,Rock 'N Roll Jukebox Hits,AOT1TMLA5PQSD,2.0,Music| Jazz| Soundtracks
224552,B0000CFYJ1,Dichotomy,A1F6KNKYSHPNYX,1.0,Music| Alternative Rock| Classic Rock| Pop| Rock
224556,B0002XNCQ4,Flight to Jordan,A3SUG1O5YSG659,5.0,Music| Jazz| Pop
224589,B00008G0VT,My House [Vinyl],A3KSXE97TK99B7,4.0,Music| Dance & Electronic| Pop
224616,B0006HBAD8,Mistaken Identity,A141HP4LYPWMSR,4.0,Music| Rock
224646,B00004YUCL,V: The New Mythology Suite,A2A3XT20BBRWMS,5.0,Music| Hard Rock & Metal| Rock
224786,B00004SZLL,Down Here,A1UMZ8CMS5X54H,5.0,Music| Rock
224816,B00008G0VX,Situation [Vinyl],A3AULUO1X4XON7,1.0,Music| Alternative Rock| Dance & Electronic| Pop| Rock
224819,B00004SZLT,Stray Blues: B Side Collection,A39YX2VMVWYVXC,5.0,Music| Alternative Rock| Folk| Pop| Rock
224829,B00008G0V7,The Bog [Vinyl],A3SS0AKYF0VEQ4,3.0,Music| Alternative Rock| World Music
224837,B00004TV7Y,New Deal,A3QS1EPDZTLPWS,4.0,Music| Dance & Electronic| Jazz| Pop| Rock| World Music
224839,B0007NFLVI,Until the Bitter End,A2X7NBUETXC19E,3.0,Music| Hard Rock & Metal| Pop| Rock
224849,B00008G0VY,Rescue Me [Vinyl],ACFEPG03RHCHN,4.0,Music| Dance & Electronic| Pop
224870,B000GIWGWG,Deep & Dreamless Sleep,A3O536E2YOKK4Y,5.0,Music| Hard Rock & Metal| Pop| Rock
224874,B0002XNCRI,Songs from the South-Greatest Hits,A1AMUJB81XGXD1,5.0,Music| Rock
224938,B00004TV7B,Wrappin It Up,A1K98522MBZV0M,4.0,Music| Jazz
224948,B000026EPW,You and I,AORCXT2CLTQFR,4.0,Music| Classic Rock| Pop| R&B| Rock
224952,B000NL9ZXE,"Greatest Hits, Vol.2",A1C7Y31S5QXNTR,5.0,Music| Pop
224957,B00004SZL8,Start With the Soul,A3NV0G16V04FYM,5.0,Music| Blues| Pop| Rock
224967,B0000AZRP9,With Strings Attached,A1D4PVZ0QWEAW1,5.0,Music| Classical| Jazz
224969,B00004SZLH,2001 Rhyme Oddssey: Dawn of Man,A1TJEQR04YNNIH,5.0,Music| Dance & Electronic| Jazz| Rap & Hip-Hop
224982,B000PMQ16U,Aretha in Paris,AQWIXP6E6X2X4,4.0,Music| R&B
224992,B0000Z6JKK,Old School Songs,ATJD01SS8NTJM,5.0,Music| Folk| Pop| Rock| World Music
225004,B00008G0VQ,Paradise and Lunch [Vinyl],A35ZG3RL4AL2HU,5.0,Music| Blues| Classic Rock| Country| Rock
225032,B00004SZLJ,Cream Live,A3N9BC4JEFHN3E,4.0,Music| Dance & Electronic| Miscellaneous| Pop
225048,B000M345D8,Jonny Greenwood Is the Controller,A26TWY9AD935HC,5.0,Music| World Music
225055,B00004SZLF,Sinecore,A3QS1EPDZTLPWS,3.0,Music| Dance & Electronic| Miscellaneous| Pop
225059,B0006U8DNU,Galactic Cowboys,A3BFJFJRXMWXAX,4.0,Music| Hard Rock & Metal| Pop| Rock
225075,B000FI7CT4,Street Rats,A35ZG3RL4AL2HU,5.0,Music| Classic Rock| Hard Rock & Metal| Rock
225099,B00004TV7J,There's So Much More,A2R6RA8FRBS608,5.0,Music| Broadway & Vocalists| Pop| World Music
225102,B00067GLMI,Mythology,A2HRVE5MUWP0PN,4.0,Music| Hard Rock & Metal| Jazz| Pop| Rock
225120,B000EBGFQ8,Remember Me & Other Intimate Songs,A9MAUO67ABVOB,5.0,Music| Broadway & Vocalists| Pop| Rock
225122,B000H5TYCS,Asylum,A31JB70F5OZ16G,1.0,Music| Rock
225212,B000BRD68U,See You Again,A25PM9JGHPU8EI,4.0,Music| Dance & Electronic| Pop
225215,B00004SZMH,S-Man Classics: Essential Mixes,A3VBVES8IYR5ZJ,4.0,Music| Dance & Electronic
225224,B00008G0WP,Greatest Hits: The Early Years [Vinyl],A1GGOC9PVDXW7Z,5.0,Music| Broadway & Vocalists| Jazz| Pop
225270,B000BRD68A,Siftin' Thru Ashes,A1KY2SE12T3UXH,5.0,Music| Blues
225284,B00008G0WH,The Main Event -- Live [Vinyl],A13IKSGDYNBNQS,4.0,Music| Broadway & Vocalists| Jazz| Pop| Rock
225311,B000026EQ3,Christmas Oratorio,A518S7KT78N51,5.0,Music| Classical| Miscellaneous
225312,B00008BX4M,To Love Somebody: A Tribute to Maurice Gibb,AWPODHOB4GFWL,2.0,Music| Dance & Electronic
225313,B00004SZMI,Let's Rock Together: Rock Coll. V.1,A4D5YUCGK9W9X,5.0,Music| Jazz| Soundtracks
225317,B00008G0WQ,"Frank Sinatra's Greatest Hits, Vol. 2 [Vinyl]",A3GK9LT41X73NC,4.0,Music| Broadway & Vocalists| Jazz| Pop| Rock
225327,B000A2Q1QU,Transcendence,A32E5G5T902WRV,5.0,Music| Hard Rock & Metal
225374,B00008BX4Y,1938 Carnegie Hall Jazz Concert,A2WLZD9BY669HY,4.0,Music| Jazz| Pop
225383,B00008G0WI,Tonight's the Night [Vinyl],AV5G37VFE5NVD,5.0,Music| Classic Rock| Folk| Hard Rock & Metal| Pop| Rock
225519,B000GIWGXK,Live: Another Rockaz Moment,A1VYFBHW6OHA59,4.0,Music| Pop| World Music
225530,B000EBGFRW,Twin Peaks (Dig),A1LKBVKBHII5T5,2.0,Music| Classic Rock| Hard Rock & Metal| Pop| Rock
225556,B000H5TYD2,Crazy Nights,AK7HA5YU06NLG,4.0,Music| Rock
225658,B00008BX4B,Reload,AWFDFLR1DA23A,5.0,Music| Alternative Rock| Broadway & Vocalists| Pop| World Music
225700,B00008G0WR,Smash Hits [Vinyl],A3ADUOVTY3TIRU,5.0,Music| Classic Rock| Hard Rock & Metal| Pop| R&B| Rock
225725,B00008G0WJ,We Got By,A3HU0B9XUEVHIM,5.0,Music| Jazz| Pop| R&B| Rock
225729,B00008BX4Z,Al Bowlly Story 1928-41,AI4MUD97FH6G2,5.0,Music| Broadway & Vocalists| Dance & Electronic| Jazz| Miscellaneous| Pop
225731,B00004TV87,Eye of the Storm,A33GGROUQRQZS,3.0,Music| Classical
225732,B00008G0W1,Shake!,ADJEVNGP6WI45,4.0,Music| Dance & Electronic| R&B
225734,B00008G0WF,Good Old Boys [Vinyl],A2WETFLJM0D6R0,5.0,Music| Alternative Rock| Classic Rock| Folk| Pop| Rock
225790,B0009AJK70,Make Believe (Dig),A254Z4O7ORVL6U,3.0,Music| Alternative Rock| Pop| Rock
226001,B00007LAB6,Too,A145B8OHVNNFAJ,4.0,Music| Dance & Electronic| Pop
226010,B0009AJK7K,Live @ the Fillmore [Vinyl],A1TPW86OHXTXFC,4.0,Music| Alternative Rock| Country| Folk| Pop| Rock
226070,B0002XNCSW,Carnival of Souls,A15YPJLKLZS0MK,3.0,Music| Rock
226211,B00008G0WK,The Jimi Hendrix Concerts [Vinyl],A14PS3LPIO7UF8,5.0,Music| Classic Rock| Hard Rock & Metal| Rock
226251,B000TP5T1Q,Nights From the Alhambra,AXFI7TAWD6H6X,5.0,Music| New Age| Pop| World Music
226387,B00008G0W0,Shake! [Vinyl],ADJEVNGP6WI45,4.0,Music| Dance & Electronic| R&B
226390,B0002XNCSC,Wilful Days,AWN9VR9V6TL3W,3.0,Music| Rock
226396,B000FQJPEG,Rock Did It (W/Dvd),A28SC4ZQGE4E8T,4.0,Music| Hard Rock & Metal| Pop| Rock
226412,B000H5TYDC,Hot in the Shade,A60PQSFWSQK8K,3.0,Music| Rock
226496,B00008G0WX,Whiskey Bent & Hell Bound,A2U49LUUY4IKQQ,5.0,Music| Classic Rock| Country| Hard Rock & Metal| Rock
226504,B000GIWGXU,Out in the Cold,AK8B26S9ATCN7,3.0,Music| Hard Rock & Metal| Rock
226506,B0006I8X7S,Scraping the Barrel,A2FIHHDKKEYT0Z,3.0,Music| Pop| Rock
226514,B00008G0WL,The Essential Jimi Hendrix [Vinyl],A3FC9JXTCITVFC,5.0,Music| Classic Rock| Hard Rock & Metal| Pop| R&B| Rock
226531,B0000DBDLR,The August Engine,A307LM28CKCGJ1,3.0,Music| Alternative Rock| Hard Rock & Metal| Pop| Rock
226554,B00150MENK,The Happiest Toddler on the Block DVD with Bonus Spanish Track (2004),A281NPSIMI1C2R,5.0,Movies & TV| TV|Music| Children's Music
226576,B00004SZMY,Love Letters in the Sand,A1OKM8K1UK6C31,1.0,Music| Broadway & Vocalists| Pop
226578,B0000Z6JLO,Preserves Uncanned,A3L9FT8OJY4Q6I,4.0,Music| Folk| Pop| Rock| World Music
226580,B00008G0WZ,What Time Is It? [Vinyl],A38U2M9OAEJAXJ,5.0,Music| R&B
226639,B00004SZM9,Missing in Action // Collateral Damage,AQP1VPK16SVWM,3.0,Music| Alternative Rock| Classic Rock| Hard Rock & Metal| Rock
226645,B000FQJPEQ,Pretty Green Hills,A22PLUFHYLF0DD,4.0,Music| Blues| Country| Pop
226649,B00008G0W5,Get the Message [Vinyl],A3SS0AKYF0VEQ4,4.0,Music| Alternative Rock| Dance & Electronic
226660,B00008G0WN,Long May You Run,A2A6RLZZ83O4W1,5.0,Music| Classic Rock| Country| Folk| Pop| Rock
226689,B00004TV83,Lalo: Cello Concerto; Sonata; Chants russes,A33GGROUQRQZS,3.0,Music| Classical| Miscellaneous
226697,B000I5YCLA,This Hungry Life,A2FJBJ947VUOGT,2.0,Music| Alternative Rock| Pop| Rock
226703,B000GGESHO,Silent Scream [LP VINYL],AY2GAGTDDG6E3,5.0,Music| Hard Rock & Metal
226725,B00008G0WW,Zapp II [Vinyl],A252HNVAZENVNE,5.0,Music| R&B
226739,B000N54JU4,The K102 Wakeup Crew: Unzipped,AFZJNYR931ZCN,5.0,Music| Miscellaneous
226740,B000A2Q1Q0,Suitable for Framing,AGEJE3WH26UBR,5.0,Music| Rock
226741,B00008G0WC,New Jack Hustler [Vinyl],A2INX8B6VXUVW6,4.0,Music| R&B| Rap & Hip-Hop
226743,B00008G0WO,Chicken Skin Music [Vinyl],A1GIIPXONCEEHP,5.0,Music| Blues| Classic Rock| Country| Rock
226771,B0000DBDMV,Wagner: Orchestral Works,A2AIMXT9PLAM12,5.0,Music| Classical
226775,B000000G0J,Distant Thunder [Vinyl],A14CWMXH8UTAFF,3.0,Music| World Music
226780,B0000DBDMN,"Brahms, Bruch: Violin Concertos",A2AIMXT9PLAM12,3.0,Music| Classical
226787,B000000G0F,Sly & Robbie A Dub Experience Reggae Greats,A2VF5FYSCYJOGZ,5.0,Music| Pop| World Music
226793,B00008G0X4,Eliminator [Vinyl],A129YBX5BVNW2,4.0,Music| Alternative Rock| Classic Rock| Hard Rock & Metal| Pop| Rock
226877,B00004TV9Z,"Schumann, Dohnnyi: Piano Quintets",A16CZRQL23NOIW,5.0,Music| Classical
226884,B00008G0X8,Invitation [Vinyl],A1RJJ56MBJMX87,4.0,Music| Jazz
226890,B000E6G3R4,Fly to the Moon & Bossa Nova,AR14BIUHYR6B7,4.0,Music| Jazz| Pop| World Music
226894,B000053VQN,Samhain Live: 1985-86,A352J25D5FIO5T,5.0,Music| Alternative Rock| Hard Rock & Metal| Rock
226922,B0001Z65IK,"Complete Grammophone Recordings, Vol. 4: The Hayes and London Recordings, 1921-26",A3EJWHGO91FA0N,5.0,Music| Classical| Miscellaneous| Pop
226924,B000BRI5EK,As I Sat Sadly By Her Side,ANOOQD9XOQWSM,5.0,Music| Alternative Rock| Miscellaneous| Soundtracks
226931,B00008G0X7,After the Snow [Vinyl],A5AZ8WVN95VF,4.0,Music| Alternative Rock| Rock
226968,B0000DBDMT,Schumann: Symphonies Nos. 2 & 4,A2AIMXT9PLAM12,5.0,Music| Classical
226973,B00008G0XL,Danzig II: Lucifuge [Vinyl],AD39QGHGWAOPQ,4.0,Music| Hard Rock & Metal| Rock
227057,B0001Z65I0,"Welte-Mignon Piano Rolls, Vol. 3: Schumann, Brahms, Chopin, Sibelius",A2PAD826IH1HFE,2.0,Music| Classical| Dance & Electronic| Folk| Miscellaneous| Pop
227060,B00008G0XT,Hindu Love Gods [Vinyl],A1S7BFT0HDF3HA,3.0,Music| Alternative Rock| Pop| Rock
227084,B00008G0XX,C.M.B. [Vinyl],A1J5KCZC8CMW9I,3.0,Music| Dance & Electronic| Pop| R&B| Rap & Hip-Hop
227108,B00008G0XA,Man of Steel,A2U49LUUY4IKQQ,5.0,Music| Classic Rock| Country| Hard Rock & Metal| Rock
227116,B0009AJK8Y,Hour of the Gun [Original Motion Picture Score],A2D8CUJPOSRPNA,5.0,Music| Pop| Soundtracks
227121,B00008G0X6,Whammy! [Vinyl],A2WQY1B8ZS7QRZ,4.0,Music| Alternative Rock| Pop| Rock
227150,B000000G0Q,One Step More [Vinyl],A12992398DDK8X,5.0,Music| Dance & Electronic| World Music
227151,B0007NFLXQ,Menotti: Goya,A3VLAZEPO9UJEA,5.0,Music| Classical
227159,B00008G0XM,The Day the Laughter Died [Vinyl],AT4D8U9567263,5.0,Music| Miscellaneous
227189,B000FMFZD0,Werre Outa Here,A3TZV5SXQ8F6ST,3.0,Music| Alternative Rock| Pop| Rock
227192,B00008G0XU,New Jack City [Vinyl],A31U2QT7SAL7K,4.0,Music| R&B| Rap & Hip-Hop| Soundtracks
227214,B000000G0I,Knock Dem Dead [Vinyl],A1LFRJ3CSQFCI6,5.0,Music| R&B| World Music
227221,B000000G0E,Live,ADG33WELAQRZJ,4.0,Music| Pop| R&B| World Music
